영업일자,상품명,판매건수
2024-09-26,로리나(레모네이드),1
2024-09-26,(추계)일반 베개,9
2024-09-26,(추계)일반 이불(싱글),4
2024-09-26,(에일)_1340맥주,8
2024-09-26,(라거)_1340맥주,2
2024-09-26,샴린바_선물세트,1
2024-09-26,추계_유슬립커버(베게),11
2024-09-26,추계_유슬립이불커버(퀸),1
2024-09-26,추계_유슬립이불커버(싱글),4
2024-09-26,직원_샴린바_선물세트,0
2024-09-26,칫솔세트,2
2024-09-27,하이네켄,10
2024-09-27,카스,35
2024-09-27,콜라,10
2024-09-27,에비앙,6
2024-09-27,컨디션,1
2024-09-27,믹스넛,4
2024-09-27,치솔,42
2024-09-27,치약,33
2024-09-27,면도기,3
2024-09-27,양말,1
2024-09-27,타올세트,1
2024-09-27,게토레이(캔),3
2024-09-27,(추계)일반 베개,3
2024-09-27,(추계)일반 이불(싱글),3
2024-09-27,(에일)_1340맥주,1
2024-09-27,추계_유슬립커버(베게),5
2024-09-27,추계_유슬립이불커버(퀸),2
2024-09-27,추계_유슬립이불커버(싱글),3
2024-09-27,칫솔세트,1
2024-09-28,하이네켄,19
2024-09-28,카스,40
2024-09-28,콜라,16
2024-09-28,에비앙,8
2024-09-28,컨디션,4
2024-09-28,믹스넛,9
2024-09-28,치솔,59
2024-09-28,치약,40
2024-09-28,면도기,9
2024-09-28,양말,6
2024-09-28,타올세트,18
2024-09-28,게토레이(캔),5
2024-09-28,아리랑 캔맥주 세트,1
2024-09-28,스낵세트,2
2024-09-28,스타벅스(더블샷),2
2024-09-28,(추계)폴란드 베개,1
2024-09-28,(추계)폴란드 이불(퀸),2
2024-09-28,(추계)폴란드 이불(싱글),4
2024-09-28,(추계)일반 베개,11
2024-09-28,(추계)일반 이불(퀸),2
2024-09-28,(추계)일반 이불(싱글),1
2024-09-28,추계_유슬립커버(베게),12
2024-09-28,추계_유슬립이불커버(퀸),4
2024-09-28,추계_유슬립이불커버(싱글),2
2024-09-28,직원_유슬립커버(베개),0
2024-09-28,칫솔세트,7
2024-09-29,하이네켄,10
2024-09-29,카스,43
2024-09-29,콜라,11
2024-09-29,에비앙,12
2024-09-29,컨디션,3
2024-09-29,믹스넛,15
2024-09-29,치솔,73
2024-09-29,치약,49
2024-09-29,면도기,8
2024-09-29,양말,6
2024-09-29,타올세트,6
2024-09-29,게토레이(캔),2
2024-09-29,스낵세트,2
2024-09-29,스타벅스(파이크),1
2024-09-29,로리나(핑크),2
2024-09-29,로리나(레모네이드),1
2024-09-29,모구(복숭아),1
2024-09-29,(추계)폴란드 이불(퀸),1
2024-09-29,(추계)일반 베개,2
2024-09-29,(추계)일반 이불(싱글),1
2024-09-29,(에일)_1340맥주,1
2024-09-29,(라거)_1340맥주,1
2024-09-29,추계_유슬립커버(베게),6
2024-09-29,추계_유슬립이불커버(퀸),1
2024-09-29,추계_유슬립이불커버(싱글),1
2024-09-29,칫솔세트,3
2024-09-30,하이네켄,13
2024-09-30,카스,30
2024-09-30,콜라,14
2024-09-30,에비앙,4
2024-09-30,컨디션,1
2024-09-30,믹스넛,6
2024-09-30,치솔,38
2024-09-30,치약,27
2024-09-30,면도기,1
2024-09-30,양말,3
2024-09-30,타올세트,1
2024-09-30,게토레이(캔),5
2024-09-30,아리랑 캔맥주 세트,1
2024-09-30,(50cm)인형_파랑,0
2024-09-30,(50cm)인형_보라,1
2024-09-30,(추계)일반 베개,1
2024-09-30,(추계)일반 이불(퀸),2
2024-09-30,(에일)_1340맥주,1
2024-09-30,(라거)_1340맥주,1
2024-09-30,바디워시_1340시그니처,1
2024-09-30,로션_1340 시그니처,4
2024-09-30,추계_유슬립커버(베게),2
2024-09-30,추계_유슬립이불커버(퀸),3
2024-09-30,칫솔세트,1
2024-10-01,하이네켄,20
2024-10-01,카스,28
2024-10-01,콜라,7
2024-10-01,에비앙,8
2024-10-01,컨디션,7
2024-10-01,믹스넛,11
2024-10-01,치솔,58
2024-10-01,치약,39
2024-10-01,면도기,6
2024-10-01,양말,3
2024-10-01,타올세트,3
2024-10-01,게토레이(캔),4
2024-10-01,(추계)폴란드 베개,1
2024-10-01,(추계)폴란드 이불(싱글),1
2024-10-01,(추계)일반 베개,3
2024-10-01,(추계)일반 이불(퀸),2
2024-10-01,추계_유슬립커버(베게),5
2024-10-01,추계_유슬립이불커버(퀸),2
2024-10-01,추계_유슬립이불커버(싱글),1
2024-10-01,칫솔세트,2
2024-10-02,하이네켄,11
2024-10-02,카스,37
2024-10-02,콜라,7
2024-10-02,에비앙,6
2024-10-02,컨디션,2
2024-10-02,믹스넛,11
2024-10-02,치솔,47
2024-10-02,치약,30
2024-10-02,면도기,10
2024-10-02,양말,5
2024-10-02,게토레이(캔),4
2024-10-02,스타벅스(더블샷),1
2024-10-02,(추계)폴란드 이불(싱글),2
2024-10-02,(추계)일반 베개,6
2024-10-02,(추계)일반 이불(퀸),5
2024-10-02,로션_1340 시그니처,1
2024-10-02,추계_유슬립커버(베게),3
2024-10-02,추계_유슬립이불커버(퀸),3
2024-10-02,추계_유슬립이불커버(싱글),3
2024-10-02,칫솔세트,5
2024-10-03,하이네켄,18
2024-10-03,카스,40
2024-10-03,콜라,10
2024-10-03,에비앙,8
2024-10-03,컨디션,3
2024-10-03,믹스넛,10
2024-10-03,치솔,53
2024-10-03,치약,37
2024-10-03,면도기,7
2024-10-03,양말,2
2024-10-03,게토레이(캔),7
2024-10-03,아리랑 캔맥주 세트,3
2024-10-03,스낵세트,7
2024-10-03,스타벅스(더블샷),1
2024-10-03,모구(복숭아),1
2024-10-03,커널스팝콘,1
2024-10-03,(추계)폴란드 베개,5
2024-10-03,(추계)폴란드 이불(퀸),1
2024-10-03,(추계)일반 베개,3
2024-10-03,(추계)일반 이불(퀸),1
2024-10-03,(에일)_1340맥주,1
2024-10-03,(라거)_1340맥주,1
2024-10-03,샴푸_1340 시그니처,1
2024-10-03,바디워시_1340시그니처,1
2024-10-03,로션_1340 시그니처,2
2024-10-03,샴린바_선물세트,1
2024-10-03,추계_유슬립커버(베게),11
2024-10-03,추계_유슬립이불커버(퀸),3
2024-10-03,직원_유슬립이불커버Q,1
2024-10-03,칫솔세트,3
2024-10-04,하이네켄,25
2024-10-04,카스,24
2024-10-04,콜라,19
2024-10-04,에비앙,10
2024-10-04,컨디션,2
2024-10-04,믹스넛,9
2024-10-04,치솔,50
2024-10-04,치약,31
2024-10-04,면도기,8
2024-10-04,양말,2
2024-10-04,타올세트,4
2024-10-04,게토레이(캔),6
2024-10-04,스낵세트,1
2024-10-04,랭거스(망고),1
2024-10-04,모구(복숭아),1
2024-10-04,토레스감자칩,1
2024-10-04,커널스팝콘,4
2024-10-04,(추계)일반 베개,1
2024-10-04,(추계)일반 이불(퀸),3
2024-10-04,(추계)일반 이불(싱글),1
2024-10-04,(에일)_1340맥주,5
2024-10-04,(라거)_1340맥주,1
2024-10-04,바디워시_1340시그니처,2
2024-10-04,로션_1340 시그니처,1
2024-10-04,비누_1340 시그니처,4
2024-10-04,샴린바_선물세트,1
2024-10-04,추계_유슬립커버(베게),1
2024-10-04,추계_유슬립이불커버(퀸),2
2024-10-04,추계_유슬립이불커버(싱글),1
2024-10-04,칫솔세트,1
2024-10-05,하이네켄,22
2024-10-05,카스,54
2024-10-05,콜라,9
2024-10-05,에비앙,8
2024-10-05,컨디션,2
2024-10-05,믹스넛,12
2024-10-05,치솔,40
2024-10-05,치약,29
2024-10-05,면도기,4
2024-10-05,양말,3
2024-10-05,타올세트,3
2024-10-05,게토레이(캔),3
2024-10-05,스낵세트,3
2024-10-05,(추계)폴란드 베개,1
2024-10-05,(추계)폴란드 이불(퀸),3
2024-10-05,(추계)일반 베개,9
2024-10-05,(추계)일반 이불(퀸),5
2024-10-05,(추계)일반 이불(싱글),2
2024-10-05,(라거)_1340맥주,1
2024-10-05,추계_유슬립커버(베게),12
2024-10-05,추계_유슬립이불커버(퀸),8
2024-10-05,추계_유슬립이불커버(싱글),1
2024-10-05,칫솔세트,2
2024-10-06,하이네켄,33
2024-10-06,카스,65
2024-10-06,콜라,15
2024-10-06,에비앙,15
2024-10-06,컨디션,7
2024-10-06,믹스넛,12
2024-10-06,치솔,59
2024-10-06,치약,42
2024-10-06,면도기,11
2024-10-06,양말,9
2024-10-06,게토레이(캔),9
2024-10-06,아리랑 캔맥주 세트,2
2024-10-06,스낵세트,2
2024-10-06,스타벅스(더블샷),1
2024-10-06,로리나(레모네이드),2
2024-10-06,(30cm)인형_파랑,4
2024-10-06,(추계)일반 베개,3
2024-10-06,(추계)일반 이불(퀸),4
2024-10-06,(라거)_1340맥주,1
2024-10-06,로션_1340 시그니처,2
2024-10-06,추계_유슬립커버(베게),8
2024-10-06,추계_유슬립이불커버(퀸),4
2024-10-06,신규하이하우50cm,2
2024-10-06,칫솔세트,1
2024-10-07,하이네켄,3
2024-10-07,카스,29
2024-10-07,콜라,9
2024-10-07,에비앙,7
2024-10-07,컨디션,6
2024-10-07,믹스넛,15
2024-10-07,치솔,44
2024-10-07,치약,31
2024-10-07,면도기,3
2024-10-07,양말,6
2024-10-07,타올세트,1
2024-10-07,게토레이(캔),4
2024-10-07,스낵세트,1
2024-10-07,로리나(핑크),1
2024-10-07,(추계)일반 베개,8
2024-10-07,(추계)일반 이불(퀸),1
2024-10-07,(추계)일반 이불(싱글),1
2024-10-07,로션_1340 시그니처,2
2024-10-07,추계_유슬립커버(베게),8
2024-10-07,추계_유슬립이불커버(퀸),2
2024-10-07,추계_유슬립이불커버(싱글),1
2024-10-07,칫솔세트,3
2024-10-08,하이네켄,13
2024-10-08,카스,32
2024-10-08,콜라,9
2024-10-08,에비앙,5
2024-10-08,컨디션,5
2024-10-08,믹스넛,10
2024-10-08,치솔,38
2024-10-08,치약,26
2024-10-08,면도기,3
2024-10-08,양말,3
2024-10-08,타올세트,1
2024-10-08,객실 슬리퍼,1
2024-10-08,게토레이(캔),5
2024-10-08,스낵세트,1
2024-10-08,(추계)폴란드 베개,1
2024-10-08,(추계)폴란드 이불(퀸),1
2024-10-08,(추계)일반 베개,1
2024-10-08,(추계)일반 이불(퀸),1
2024-10-08,(추계)일반 이불(싱글),1
2024-10-08,추계_유슬립이불커버(퀸),2
2024-10-08,추계_유슬립이불커버(싱글),1
2024-10-08,칫솔세트,5
2024-10-09,하이네켄,34
2024-10-09,카스,43
2024-10-09,콜라,5
2024-10-09,에비앙,5
2024-10-09,컨디션,4
2024-10-09,믹스넛,12
2024-10-09,치솔,49
2024-10-09,치약,36
2024-10-09,면도기,6
2024-10-09,양말,5
2024-10-09,게토레이(캔),2
2024-10-09,스낵세트,1
2024-10-09,(추계)일반 베개,5
2024-10-09,(추계)일반 이불(퀸),4
2024-10-09,(추계)일반 이불(싱글),3
2024-10-09,(라거)_1340맥주,1
2024-10-09,샴푸_1340 시그니처,2
2024-10-09,추계_유슬립커버(베게),7
2024-10-09,추계_유슬립이불커버(퀸),6
2024-10-09,추계_유슬립이불커버(싱글),4
2024-10-09,칫솔세트,1
2024-10-10,하이네켄,13
2024-10-10,카스,21
2024-10-10,콜라,7
2024-10-10,에비앙,6
2024-10-10,컨디션,2
2024-10-10,믹스넛,6
2024-10-10,치솔,42
2024-10-10,치약,25
2024-10-10,면도기,5
2024-10-10,양말,1
2024-10-10,타올세트,1
2024-10-10,고객용 이불(싱글),1
2024-10-10,객실 슬리퍼,1
2024-10-10,게토레이(캔),3
2024-10-10,로리나(레모네이드),1
2024-10-10,로션_1340 시그니처,2
2024-10-10,칫솔세트,2
2024-10-11,하이네켄,14
2024-10-11,카스,41
2024-10-11,콜라,17
2024-10-11,에비앙,6
2024-10-11,컨디션,3
2024-10-11,믹스넛,13
2024-10-11,치솔,45
2024-10-11,치약,28
2024-10-11,면도기,7
2024-10-11,타올세트,2
2024-10-11,고객용 베개,3
2024-10-11,고객용 이불(퀸),2
2024-10-11,게토레이(캔),5
2024-10-11,아리랑 캔맥주 세트,1
2024-10-11,스타벅스(더블샷),1
2024-10-11,로리나(핑크),1
2024-10-11,랭거스(망고),1
2024-10-11,랭거스(자몽),1
2024-10-11,커널스팝콘,2
2024-10-11,폴란드 이불(싱글),1
2024-10-11,유슬립 커버(베개),3
2024-10-11,유슬립 커버(퀸),2
2024-10-11,유슬립 커버(싱글),3
2024-10-11,샴린바_선물세트,1
2024-10-11,신규하이하우50cm,1
2024-10-11,칫솔세트,2
2024-10-12,하이네켄,10
2024-10-12,카스,39
2024-10-12,콜라,10
2024-10-12,에비앙,6
2024-10-12,컨디션,4
2024-10-12,믹스넛,12
2024-10-12,치솔,52
2024-10-12,치약,42
2024-10-12,면도기,10
2024-10-12,양말,3
2024-10-12,타올세트,1
2024-10-12,게토레이(캔),5
2024-10-12,아리랑 캔맥주 세트,1
2024-10-12,스낵세트,1
2024-10-12,로리나(레모네이드),1
2024-10-12,랭거스(망고),1
2024-10-12,토레스감자칩,1
2024-10-12,로션_1340 시그니처,1
2024-10-12,칫솔세트,3
2024-10-13,하이네켄,32
2024-10-13,카스,52
2024-10-13,콜라,14
2024-10-13,에비앙,8
2024-10-13,컨디션,5
2024-10-13,믹스넛,16
2024-10-13,치솔,63
2024-10-13,치약,46
2024-10-13,면도기,12
2024-10-13,양말,2
2024-10-13,타올세트,3
2024-10-13,고객용 베개,4
2024-10-13,고객용 이불(퀸),1
2024-10-13,게토레이(캔),6
2024-10-13,스낵세트,2
2024-10-13,랭거스(망고),2
2024-10-13,커널스팝콘,2
2024-10-13,(라거)_1340맥주,1
2024-10-13,린스_1340 시그니처,1
2024-10-13,로션_1340 시그니처,2
2024-10-13,유슬립 커버(베개),4
2024-10-13,유슬립 커버(퀸),1
2024-10-13,칫솔세트,6
2024-10-14,하이네켄,3
2024-10-14,카스,22
2024-10-14,콜라,9
2024-10-14,에비앙,2
2024-10-14,컨디션,7
2024-10-14,믹스넛,7
2024-10-14,치솔,39
2024-10-14,치약,30
2024-10-14,면도기,9
2024-10-14,양말,2
2024-10-14,타올세트,1
2024-10-14,고객용 베개,1
2024-10-14,고객용 이불(퀸),2
2024-10-14,고객용 이불(싱글),1
2024-10-14,게토레이(캔),3
2024-10-14,(라거)_1340맥주,1
2024-10-14,유슬립 커버(베개),1
2024-10-14,유슬립 커버(퀸),2
2024-10-14,유슬립 커버(싱글),1
2024-10-14,칫솔세트,1
2024-10-15,하이네켄,3
2024-10-15,카스,23
2024-10-15,콜라,14
2024-10-15,에비앙,5
2024-10-15,컨디션,7
2024-10-15,믹스넛,12
2024-10-15,치솔,46
2024-10-15,치약,30
2024-10-15,면도기,6
2024-10-15,양말,3
2024-10-15,고객용 베개,3
2024-10-15,고객용 이불(퀸),1
2024-10-15,고객용 이불(싱글),1
2024-10-15,게토레이(캔),8
2024-10-15,스낵세트,0
2024-10-15,(50cm)인형_파랑,1
2024-10-15,유슬립 커버(베개),1
2024-10-15,유슬립 커버(싱글),1
2024-10-15,칫솔세트,2
2024-10-16,하이네켄,7
2024-10-16,카스,33
2024-10-16,콜라,10
2024-10-16,에비앙,7
2024-10-16,컨디션,4
2024-10-16,믹스넛,13
2024-10-16,치솔,31
2024-10-16,치약,22
2024-10-16,면도기,6
2024-10-16,양말,4
2024-10-16,타올세트,2
2024-10-16,게토레이(캔),1
2024-10-16,샴푸_1340 시그니처,2
2024-10-16,린스_1340 시그니처,1
2024-10-16,칫솔세트,1
2024-10-17,하이네켄,16
2024-10-17,카스,22
2024-10-17,콜라,10
2024-10-17,에비앙,7
2024-10-17,컨디션,1
2024-10-17,믹스넛,9
2024-10-17,치솔,37
2024-10-17,치약,21
2024-10-17,면도기,3
2024-10-17,양말,2
2024-10-17,타올세트,4
2024-10-17,고객용 베개,2
2024-10-17,게토레이(캔),3
2024-10-17,스낵세트,1
2024-10-17,폴란드 배게,2
2024-10-17,유슬립 커버(베개),9
2024-10-17,샴린바_선물세트,0
2024-10-17,칫솔세트,3
2024-10-18,하이네켄,20
2024-10-18,카스,42
2024-10-18,콜라,7
2024-10-18,에비앙,5
2024-10-18,컨디션,3
2024-10-18,믹스넛,7
2024-10-18,치솔,33
2024-10-18,치약,22
2024-10-18,면도기,4
2024-10-18,양말,2
2024-10-18,타올세트,2
2024-10-18,고객용 이불(싱글),1
2024-10-18,게토레이(캔),3
2024-10-18,아리랑 캔맥주 세트,1
2024-10-18,유슬립 커버(싱글),1
2024-10-18,칫솔세트,3
2024-10-19,하이네켄,32
2024-10-19,카스,46
2024-10-19,콜라,12
2024-10-19,에비앙,17
2024-10-19,컨디션,8
2024-10-19,믹스넛,17
2024-10-19,치솔,72
2024-10-19,치약,50
2024-10-19,면도기,8
2024-10-19,양말,3
2024-10-19,고객용 베개,1
2024-10-19,고객용 이불(싱글),1
2024-10-19,게토레이(캔),8
2024-10-19,아리랑 캔맥주 세트,2
2024-10-19,스타벅스(파이크),1
2024-10-19,스타벅스(더블샷),1
2024-10-19,로리나(레모네이드),1
2024-10-19,바디워시_1340시그니처,2
2024-10-19,로션_1340 시그니처,2
2024-10-19,유슬립 커버(베개),1
2024-10-19,신규하이하우30cm,1
2024-10-19,칫솔세트,2
2024-10-20,하이네켄,25
2024-10-20,카스,59
2024-10-20,콜라,14
2024-10-20,에비앙,12
2024-10-20,컨디션,6
2024-10-20,믹스넛,14
2024-10-20,치솔,60
2024-10-20,치약,40
2024-10-20,면도기,9
2024-10-20,양말,6
2024-10-20,고객용 이불(퀸),2
